ID_CLIENT;BALANCE;NB_PRODUITS;CARTE_CREDIT;SALAIRE;SCORE_CREDIT;CHURN
15758136;141803.77;1;No;179421.84;778.0;No
15712409;182532.23;2;Yes;195429.92;749.0;No
15620735;127076.68;2;Yes;69011.66;667.0;No
15723006;0.0;2;No;196990.79;489.0;No
15810732;148749.29;2;Yes;91830.75;730.0;No
15666982;123948.85;1;Yes;76053.07;629.0;No
15684868;110993.79;1;Yes;134396.64;668.0;Yes
15812197;80293.98;1;No;126555.74;850.0;No
15796838;92930.92;1;No;85148.78;703.0;No
15587676;0.0;1;Yes;108162.13;;No
15783752;129514.99;1;Yes;102930.46;752.0;No
15720083;0.0;2;No;183492.9;554.0;No
15578045;141434.04;1;No;173779.25;538.0;Yes
15620756;202904.64;1;Yes;17298.72;747.0;Yes
15642726;83568.26;1;No;1235.49;611.0;No
15727703;126979.75;1;No;36823.28;773.0;No
15672798;145933.27;1;Yes;199392.14;656.0;No
15682268;108348.66;1;No;60231.74;676.0;Yes
15599004;0.0;1;Yes;106040.97;655.0;No
15617134;0.0;2;Yes;189678.7;716.0;No
15651352;0.0;1;Yes;146388.85;529.0;Yes
15622834;0.0;1;Yes;125518.32;678.0;No
15578977;0.0;2;Yes;144517.19;786.0;No
15629885;118004.26;1;Yes;183983.82;;No
15710164;0.0;2;No;130883.9;523.0;Yes
15585839;0.0;2;Yes;182258.17;633.0;No
15759298;134169.62;1;Yes;176730.02;;No
15721921;165326.2;1;Yes;57205.55;796.0;No
15682955;84378.9;1;Yes;75396.43;758.0;No
15571940;118680.57;1;Yes;49829.8;579.0;No
15607690;118812.5;2;No;31121.42;;No
15782758;147650.68;1;Yes;199674.83;;No
15640521;144962.74;1;Yes;58844.84;552.0;Yes
15679200;61710.44;2;Yes;128077.8;580.0;No
15799720;161546.68;2;No;178187.28;569.0;No
15627630;0.0;2;Yes;96069.82;599.0;No
15792726;127974.06;2;Yes;183259.35;470.0;No
15654274;0.0;2;Yes;141998.89;540.0;No
15670481;122550.05;2;No;137835.82;684.0;No
15676117;0.0;1;Yes;138328.24;603.0;No
15672437;160541.0;2;Yes;142223.94;642.0;No
15674950;142406.43;2;Yes;146637.45;544.0;No
15747168;103108.8;1;No;166475.44;626.0;Yes
15765311;0.0;1;Yes;72085.1;642.0;No
15788634;113817.06;1;No;88333.74;750.0;No
15793317;141287.15;1;Yes;118142.79;547.0;No
15641175;120916.52;3;No;144727.45;701.0;Yes
15785488;0.0;2;Yes;110043.88;701.0;No
15745716;0.0;2;No;117939.17;706.0;No
15669204;93911.3;2;Yes;69055.45;650.0;No
15716835;156325.38;1;Yes;125381.02;546.0;No
15581198;122104.79;1;Yes;112946.67;668.0;Yes
15773709;0.0;2;No;197305.91;838.0;No
15625035;160139.59;2;Yes;79314.1;703.0;No
15705174;153545.11;1;Yes;186574.68;656.0;No
15786739;125529.55;1;Yes;162260.93;669.0;No
15637354;148167.83;2;Yes;109470.34;623.0;No
15627365;0.0;2;Yes;184350.78;732.0;No
15647782;152899.24;2;Yes;177130.33;729.0;No
15795186;0.0;1;Yes;115700.2;562.0;No
15630167;139723.9;1;Yes;120612.11;684.0;No
15760568;142658.04;2;No;135337.11;593.0;No
15636330;143279.58;2;Yes;31580.8;588.0;Yes
15592091;166833.86;2;Yes;135171.6;620.0;No
15641110;0.0;1;Yes;128400.62;708.0;No
15764654;87374.88;2;Yes;247.36;649.0;No
15788189;96147.55;1;Yes;137037.97;665.0;No
15616168;81905.95;1;Yes;61623.19;610.0;No
15611612;0.0;1;Yes;37092.43;570.0;No
15727421;0.0;2;Yes;37935.83;586.0;No
15673529;59893.85;2;Yes;43999.64;645.0;No
15723488;106854.21;1;No;157959.02;668.0;Yes
15770406;121355.19;1;No;35671.45;580.0;No
15697318;77487.2;1;No;33143.04;771.0;No
15682834;40169.88;2;Yes;199857.47;;No
15742378;110029.77;13;Yes;;;No
15804052;0.0;2;Yes;134188.11;710.0;No
15750602;147092.65;1;Yes;10928.3;662.0;No
15609356;0.0;2;No;87803.32;697.0;No
15713532;105957.44;1;Yes;15470.91;646.0;No
15620123;111169.91;1;No;9641.4;605.0;No
15751208;78707.16;1;Yes;99398.36;684.0;No
15748608;141927.1;1;Yes;43018.98;612.0;No
15611338;0.0;2;Yes;37605.9;714.0;No
15615444;123674.28;2;Yes;87985.2;663.0;No
15642709;0.0;2;No;63158.22;474.0;No
15794014;0.0;2;Yes;27472.07;838.0;No
15754526;147137.74;1;Yes;33687.9;699.0;No
15795990;138311.76;1;Yes;3472.63;722.0;Yes
15791114;135179.49;1;Yes;160670.37;700.0;No
15684269;56674.48;1;Yes;17987.4;707.0;Yes
15601008;0.0;2;Yes;143706.18;802.0;No
15655961;131899.0;1;Yes;93302.29;756.0;No
15711759;108541.04;1;Yes;126469.09;576.0;No
15606386;111512.75;3;Yes;159576.75;753.0;Yes
15663446;107601.79;1;Yes;18922.18;792.0;Yes
15622578;113958.55;1;No;32125.98;806.0;No
15652808;126670.37;1;Yes;102426.06;774.0;No
15704771;133489.12;2;Yes;78101.29;593.0;No
15794868;137456.28;2;Yes;14113.11;599.0;No
15759872;0.0;2;Yes;157072.91;625.0;No
15717056;144351.86;1;Yes;116613.26;828.0;No
15614137;0.0;2;Yes;103898.59;685.0;No
15727198;64808.32;2;No;78591.15;689.0;No
15744127;0.0;2;Yes;3939.87;641.0;No
15776596;140094.59;1;Yes;172450.04;730.0;Yes
15797113;0.0;2;Yes;140286.69;552.0;No
15639530;0.0;1;Yes;168294.27;679.0;No
15584320;111695.62;1;No;136643.84;686.0;No
15645621;0.0;2;No;78439.73;811.0;No
15578435;110340.68;1;Yes;157886.6;640.0;No
15675380;154669.77;1;No;115462.27;573.0;Yes
15602010;103909.86;1;Yes;60083.11;850.0;Yes
15657396;0.0;2;No;140168.36;806.0;No
15635942;0.0;2;Yes;112465.19;576.0;Yes
15592914;0.0;2;Yes;48849.89;683.0;No
15728669;112013.81;1;Yes;177772.03;584.0;Yes
15687688;139875.2;2;Yes;15378.23;564.0;No
15566312;0.0;3;Yes;189016.24;660.0;Yes
15584928;120074.97;2;Yes;162961.79;594.0;No
15710365;104129.24;2;Yes;181794.86;646.0;Yes
15674343;78128.13;2;No;109153.04;597.0;No
15723620;0.0;2;No;14496.67;617.0;No
15608528;0.0;4;Yes;176353.87;645.0;Yes
15773804;0.0;1;Yes;99800.87;625.0;No
15702014;56084.69;2;No;178798.13;555.0;No
15657881;136712.91;1;No;169920.92;784.0;No
15791501;0.0;2;Yes;143628.31;590.0;No
15691840;159863.9;2;No;125307.87;505.0;No
15697270;153325.1;1;Yes;199953.33;608.0;No
15711219;;13;Yes;;;Yes
15693468;140553.46;1;No;12440.44;;No
15783522;100565.94;1;Yes;128799.86;738.0;No
15680752;0.0;1;Yes;80496.71;675.0;Yes
15790235;104291.41;2;Yes;117507.11;778.0;No
15645095;0.0;1;Yes;51536.99;674.0;No
15609254;107135.04;2;Yes;160546.58;513.0;No
15709994;140596.95;1;No;135459.02;658.0;Yes
15627699;105000.23;1;Yes;190019.61;558.0;No
15723856;88814.4;2;Yes;62487.97;602.0;No
15656100;167962.7;1;No;140201.21;632.0;No
15613749;151839.26;13;Yes;;;Yes
15812230;49508.79;3;Yes;100324.01;670.0;No
15765287;0.0;2;Yes;9015.07;850.0;No
15605134;131244.65;2;Yes;183229.02;617.0;No
15743293;163700.78;3;Yes;29583.48;651.0;Yes
15717489;0.0;1;Yes;19793.73;835.0;Yes
15792720;171490.78;1;No;79099.64;676.0;No
15647800;101266.51;1;Yes;33501.98;850.0;No
15625151;116037.76;1;No;184636.05;640.0;No
15665790;108055.1;2;Yes;27231.26;538.0;No
15638607;0.0;1;Yes;137332.37;546.0;Yes
15795640;132371.3;2;No;186123.57;683.0;No
15689341;0.0;4;Yes;179267.94;655.0;Yes
15803365;70263.83;1;No;62347.71;653.0;No
15581840;0.0;2;Yes;138504.28;626.0;No
15789201;145623.36;1;Yes;163181.62;603.0;No
15691446;0.0;2;Yes;95025.27;735.0;No
15625501;127201.58;1;Yes;147168.28;570.0;Yes
15737133;114386.85;1;Yes;28601.68;706.0;No
15747558;0.0;2;Yes;189727.12;729.0;No
15707078;180530.51;1;No;123454.62;577.0;No
15715519;0.0;2;Yes;130610.78;614.0;No
15804937;0.0;2;No;94949.84;702.0;No
15721024;0.0;1;No;47472.68;642.0;No
15786643;0.0;2;Yes;116052.92;602.0;No
15655590;79385.21;2;No;188492.82;581.0;No
15775108;99325.04;2;No;186052.15;571.0;No
15801559;181461.48;3;Yes;187929.43;693.0;Yes
15778489;142550.25;2;Yes;122506.78;780.0;No
15660403;0.0;2;No;184514.01;827.0;No
15587174;0.0;2;Yes;91844.14;726.0;Yes
15732102;150905.03;2;Yes;16998.72;656.0;No
15660263;99799.76;2;Yes;197372.13;622.0;No
15796787;105969.42;1;Yes;5771.56;681.0;No
15780128;144427.96;2;Yes;113845.19;705.0;No
15651802;97854.37;2;Yes;93536.38;;No
15639277;0.0;1;No;13160.03;678.0;No
15645778;81589.04;1;Yes;188227.8;;No
15801441;79585.96;1;No;198802.9;670.0;No
15796957;0.0;3;No;73181.39;597.0;Yes
15607112;0.0;2;No;36540.63;606.0;No
15679551;163764.84;13;Yes;;;Yes
15728706;0.0;1;Yes;13566.48;534.0;Yes
15797910;123783.25;1;Yes;134901.57;775.0;No
15797010;0.0;2;Yes;15200.61;649.0;No
15785815;142631.54;2;Yes;175894.24;670.0;No
15663830;0.0;2;Yes;19720.08;563.0;No
15605113;133801.49;1;Yes;143315.57;518.0;No
15595136;0.0;2;Yes;68987.55;645.0;No
15637476;162448.69;1;No;9221.78;683.0;Yes
15658889;136444.25;1;Yes;51980.25;689.0;Yes
15791867;108895.93;1;No;69228.2;544.0;Yes
15677610;153895.65;1;Yes;39087.42;511.0;No
15773869;129321.44;1;Yes;93624.55;797.0;No
15691950;0.0;2;Yes;50123.44;591.0;No
15744240;74458.25;1;No;6866.31;688.0;No
15792365;142051.07;2;No;74940.5;501.0;No
15700300;131593.85;1;No;171345.02;674.0;Yes
15762110;0.0;2;Yes;171707.93;628.0;No
15793671;0.0;1;Yes;161971.42;606.0;No
15770121;0.0;1;Yes;24255.21;;No
15732644;92316.31;2;Yes;158590.66;567.0;Yes
15700366;119452.03;1;Yes;171575.54;669.0;No
15690153;116121.84;2;No;181850.74;639.0;No
15790412;0.0;2;Yes;179655.87;471.0;No
15790019;105387.89;1;Yes;25059.06;520.0;No
15690164;83199.05;1;No;159334.93;627.0;No
15811127;96423.84;1;Yes;10488.44;521.0;No
15813412;44020.89;1;Yes;65864.4;721.0;Yes
15796351;105346.03;2;Yes;130379.5;603.0;No
15798960;108393.35;1;No;39057.67;680.0;No
15765857;142412.13;1;Yes;28778.98;623.0;No
15632185;82228.67;2;Yes;71359.78;663.0;No
15765732;149592.14;1;Yes;153771.8;564.0;No
15687558;118613.34;1;Yes;168469.65;640.0;No
15765375;0.0;1;No;162668.33;797.0;No
15762573;0.0;2;Yes;98949.85;680.0;No
15719294;0.0;2;No;167773.55;800.0;No
15742638;0.0;2;No;42039.67;747.0;No
15645772;0.0;2;Yes;84174.81;661.0;No
15783349;111233.09;1;Yes;123995.15;481.0;No
15754747;141918.09;2;No;184036.47;686.0;No
15681705;0.0;2;Yes;77231.27;785.0;No
15744327;0.0;1;Yes;85455.62;564.0;Yes
15789109;0.0;1;Yes;144272.71;686.0;Yes
15806822;0.0;2;No;133465.57;739.0;No
15669301;150358.97;1;Yes;62454.01;778.0;Yes
15735572;113657.83;1;Yes;116848.79;629.0;Yes
15615457;112652.08;2;Yes;126644.98;842.0;No
15631685;163894.35;1;No;57061.71;523.0;No
15651713;148071.39;1;Yes;183575.01;684.0;No
15714610;0.0;2;Yes;82222.86;575.0;No
15671345;75302.85;2;No;57034.35;531.0;No
15778135;0.0;1;Yes;83594.51;575.0;No
15749050;0.0;1;Yes;65996.9;548.0;No
15706647;0.0;3;Yes;166698.18;761.0;No
15636551;130181.47;2;Yes;31811.44;711.0;No
15676576;143061.88;1;Yes;61937.6;646.0;No
15806403;0.0;2;Yes;17974.08;650.0;No
15810942;137655.31;1;No;29909.84;445.0;No
15806964;80793.58;1;Yes;27474.81;702.0;No
15756026;0.0;1;No;14679.81;790.0;Yes
15709295;82931.85;2;Yes;128373.88;697.0;No
15775339;95947.76;1;Yes;4696.44;520.0;No
15584532;0.0;1;No;42085.58;709.0;Yes
15803406;77780.29;1;No;183049.41;748.0;No
15609637;0.0;2;No;43496.36;652.0;No
15681081;0.0;2;Yes;38970.14;545.0;No
15709511;0.0;2;Yes;100618.17;622.0;No
15590476;0.0;2;Yes;151645.96;589.0;No
15627665;0.0;1;Yes;74379.57;614.0;Yes
15791877;140641.26;2;Yes;77271.91;706.0;No
15573309;0.0;2;Yes;95794.98;626.0;No
15588923;113743.37;1;Yes;124625.08;591.0;No
15691863;0.0;2;Yes;84175.34;751.0;No
15709478;117524.72;2;No;161064.29;611.0;No
15718280;139822.11;2;Yes;146219.9;662.0;No
15685564;105492.53;1;Yes;150057.2;748.0;No
15660980;115702.67;2;Yes;25059.05;597.0;No
15802060;100548.67;2;No;136983.77;646.0;No
15729435;0.0;2;Yes;66119.07;623.0;No
15756535;91538.51;1;Yes;93783.0;;No
15611579;141947.67;1;Yes;10598.29;801.0;No
15590094;126265.88;2;No;15859.95;;No
15785342;0.0;2;No;112331.19;705.0;No
15694677;0.0;2;Yes;141841.31;733.0;No
15586959;0.0;2;Yes;125305.34;468.0;No
15790744;92899.27;2;Yes;97465.89;850.0;No
15570289;103409.16;1;Yes;66893.28;697.0;Yes
15613623;0.0;1;Yes;101663.47;640.0;No
15626948;86167.82;1;Yes;153342.38;701.0;No
15589358;90018.45;2;Yes;193132.98;848.0;No
15744919;152760.24;1;Yes;48990.5;734.0;No
15773276;114552.6;1;Yes;73856.28;633.0;Yes
15794356;121765.37;2;Yes;166516.84;641.0;No
15703413;125328.56;1;Yes;188225.67;519.0;No
15649738;0.0;2;Yes;125962.02;698.0;No
15721292;0.0;2;Yes;145759.7;719.0;No
15781034;0.0;2;No;54871.02;796.0;No
15751227;95120.59;1;No;127875.1;807.0;No
15729958;0.0;1;Yes;126837.72;777.0;No
15775750;134560.62;1;Yes;27596.39;686.0;No
15737265;152182.83;1;No;161203.6;728.0;No
15659094;136729.51;2;No;47058.21;;No
15773469;152328.88;2;No;126494.82;687.0;No
15617486;106723.28;1;No;109960.4;530.0;Yes
15574886;94486.47;13;Yes;;;No
15575510;155584.21;1;No;153662.88;659.0;No
15717164;102238.01;2;Yes;194010.12;485.0;No
15640905;129490.36;2;No;8590.83;579.0;Yes
15713774;12459.19;1;No;156787.34;644.0;Yes
15695225;0.0;2;Yes;66485.26;834.0;No
15812767;0.0;2;Yes;141180.66;731.0;No
15777826;94443.77;1;Yes;165614.4;643.0;No
15746183;0.0;2;Yes;157549.6;573.0;No
15742609;116623.31;1;No;59905.29;600.0;No
15746564;108010.78;1;Yes;157486.1;566.0;No
15614827;104430.08;1;Yes;147557.71;503.0;No
15745083;91415.76;1;No;27965.0;613.0;Yes
15573242;136953.47;1;Yes;2704.98;691.0;No
15569098;153548.12;1;No;35300.08;627.0;Yes
15737275;113096.41;1;Yes;60335.24;649.0;No
15812338;0.0;1;Yes;107067.37;485.0;No
15812482;139301.68;1;Yes;99843.98;575.0;No
15795166;153572.31;2;Yes;76679.6;618.0;No
15777553;123785.24;1;Yes;99504.03;659.0;Yes
15577018;114035.39;1;No;96885.19;684.0;No
15698839;127559.97;2;Yes;126952.5;460.0;No
15724154;128504.76;1;Yes;126812.63;625.0;Yes
15785373;190305.78;1;Yes;99347.8;;Yes
15691504;124099.13;1;No;23904.52;619.0;No
15657535;0.0;1;Yes;51907.72;590.0;Yes
15745326;75051.49;1;No;17682.02;538.0;Yes
15569394;148197.15;2;Yes;182775.08;704.0;No
15772503;0.0;14;Yes;;;No
15773456;145747.67;14;No;;;No
15805637;108546.16;3;Yes;133807.77;625.0;Yes
15803941;95502.21;1;No;19842.18;600.0;No
15679983;0.0;1;No;74593.84;565.0;No
15631756;147813.05;2;No;109029.72;482.0;No
15795429;133628.09;2;Yes;98570.01;487.0;No
15747649;126606.63;2;Yes;172363.52;;No
15695339;109172.88;1;Yes;54676.1;517.0;Yes
15664610;133994.52;1;Yes;19287.06;459.0;Yes
15783444;135139.33;1;No;113086.08;788.0;No
15689612;0.0;1;No;106981.03;554.0;No
15576044;150329.15;1;Yes;145558.42;579.0;No
15692583;0.0;2;Yes;90284.47;678.0;No
15691823;153195.59;1;Yes;162763.01;672.0;No
15784010;124125.26;1;Yes;81884.8;666.0;No
15708193;0.0;2;No;130866.95;707.0;No
15738634;83347.25;1;Yes;137696.25;533.0;No
15633531;138489.66;1;Yes;68400.14;717.0;No
15811290;129974.79;2;Yes;33391.38;680.0;No
15679733;113228.38;2;Yes;46415.09;796.0;No
15598097;0.0;2;Yes;26257.01;550.0;No
15607988;155303.71;1;Yes;118716.63;663.0;No
15709531;114756.14;1;Yes;193214.05;556.0;No
15598840;123082.08;1;Yes;134960.98;680.0;No
15624451;0.0;2;Yes;116466.19;641.0;No
15597945;0.0;2;Yes;138555.46;636.0;No
15789974;94598.48;1;No;197519.66;713.0;Yes
15722991;96402.96;1;No;52035.29;567.0;Yes
15698285;101457.14;1;Yes;79101.67;676.0;No
15704651;0.0;2;No;;;No
15778157;90721.52;2;Yes;109296.18;598.0;No
15752508;99462.8;2;Yes;51117.06;614.0;No
15714993;124349.34;1;Yes;135635.25;552.0;No
15607827;133467.77;2;Yes;42976.64;711.0;No
15792232;0.0;2;No;105149.8;595.0;No
15763327;124993.29;2;Yes;27548.06;835.0;No
15773098;0.0;2;No;53437.1;834.0;No
15694879;0.0;2;Yes;196789.9;590.0;No
15611794;133845.28;2;Yes;45180.8;526.0;No
15580701;153819.58;1;Yes;79176.09;712.0;Yes
15692671;0.0;2;Yes;169161.46;701.0;No
15799422;0.0;1;Yes;27689.77;535.0;No
15718779;0.0;1;Yes;64804.04;780.0;No
15597957;0.0;2;No;180082.7;614.0;No
15682600;159492.79;1;Yes;80582.34;620.0;Yes
15778752;86614.06;2;Yes;172129.26;708.0;No
15570417;0.0;2;Yes;4460.2;579.0;No
15664897;181166.44;1;Yes;63737.19;682.0;Yes
15701605;166115.42;1;Yes;67208.3;815.0;No
15672499;134692.4;2;Yes;83773.02;635.0;No
15707138;0.0;2;Yes;100060.54;679.0;No
15664035;0.0;2;Yes;148750.16;590.0;No
15640648;0.0;2;No;19231.98;698.0;No
15757306;0.0;3;Yes;65066.48;738.0;Yes
15786392;124182.21;1;No;100153.43;765.0;No
15672152;122506.38;1;No;199693.84;850.0;Yes
15665634;59568.57;1;Yes;167723.25;645.0;No
15588670;203715.15;1;Yes;179978.68;705.0;Yes
15778025;108589.47;2;No;194808.51;685.0;No
15716728;0.0;2;No;73151.25;513.0;No
15747960;0.0;1;Yes;7666.73;733.0;No
15642934;108269.2;2;Yes;174969.92;669.0;No
15735878;134381.52;1;No;26812.89;850.0;Yes
15766427;97720.35;2;Yes;175070.94;565.0;Yes
15758836;54098.18;2;No;54478.52;675.0;No
15627298;85146.48;2;Yes;86490.09;589.0;Yes
15600997;67495.04;2;No;77370.37;747.0;No
15576256;0.0;2;Yes;129892.93;582.0;No
15766185;146587.3;1;Yes;89874.82;850.0;No
15800524;185379.02;1;Yes;64679.07;686.0;No
15677955;122088.67;1;Yes;42581.09;757.0;No
15662397;176099.13;1;Yes;8404.73;640.0;No
15731281;154206.07;2;Yes;40261.49;704.0;No
15682839;137936.94;1;Yes;84475.13;575.0;No
15597951;114713.57;1;Yes;36315.03;471.0;No
15800366;0.0;1;Yes;94823.95;546.0;No
15767722;117704.73;1;Yes;197933.5;593.0;No
15692575;162888.73;1;Yes;91098.76;760.0;Yes
15709387;0.0;1;Yes;159808.95;711.0;No
15634262;148375.19;2;Yes;21521.38;;No
15585455;0.0;2;No;32599.35;630.0;No
15774847;171740.69;1;No;20893.61;593.0;No
15761783;0.0;1;Yes;167621.18;577.0;No
15638329;111432.13;1;Yes;168683.57;522.0;No
15640268;0.0;1;Yes;120107.1;652.0;No
15670562;101140.76;1;Yes;50906.65;470.0;No
15778418;154309.67;1;Yes;125334.16;637.0;Yes
15592028;0.0;1;Yes;109057.56;;No
15607312;0.0;2;Yes;159835.78;648.0;Yes
15668580;0.0;2;Yes;92916.53;716.0;No
15653997;114493.68;1;No;138396.32;699.0;No
15721582;77270.08;2;Yes;115800.1;;Yes
15655232;126803.34;2;Yes;161133.4;437.0;No
15637947;134446.04;1;No;111241.37;;No
15582180;120268.13;1;Yes;173870.39;561.0;No
15690589;212314.03;1;No;148814.54;541.0;No
15591036;127940.47;1;No;125140.72;577.0;Yes
15704378;121342.24;1;Yes;180241.44;655.0;No
15629617;126873.52;1;No;67040.12;572.0;No
15806447;106683.52;2;Yes;137916.49;690.0;No
15738715;0.0;3;Yes;7312.25;600.0;Yes
15791326;0.0;1;No;188135.69;566.0;No
15679145;0.0;1;Yes;17941.16;706.0;Yes
15659567;117103.26;2;Yes;85937.52;473.0;Yes
15754012;110752.15;2;Yes;47921.22;687.0;No
15772421;128927.93;1;Yes;2850.01;645.0;No
15757607;0.0;1;Yes;196533.72;;Yes
15668747;98444.19;1;No;109563.28;702.0;No
15635775;89276.48;1;Yes;6959.0;781.0;No
15761364;0.0;2;Yes;157871.55;679.0;No
15633274;160515.37;1;Yes;121904.14;679.0;No
15710928;136354.16;1;Yes;93769.89;665.0;No
15631072;94456.0;2;No;55034.02;690.0;No
15671987;153137.74;1;Yes;88659.07;567.0;No
15572956;115350.63;1;Yes;122305.91;683.0;No
15582335;129860.37;1;No;17992.94;;No
15771543;134237.07;1;Yes;166423.66;507.0;Yes
15783007;123086.39;1;Yes;41042.4;520.0;Yes
15690169;161171.7;2;Yes;12599.94;645.0;Yes
15578866;0.0;1;Yes;55119.53;676.0;No
15606310;149105.08;1;No;162683.06;823.0;No
15723411;98266.3;13;Yes;;;No
15650266;146186.28;14;Yes;;;No
15776229;115282.3;1;No;23766.4;682.0;No
15800890;0.0;2;Yes;181204.5;554.0;No
15615296;0.0;1;Yes;160810.85;405.0;Yes
15774931;112935.87;1;Yes;99017.34;452.0;No
15718507;116509.99;1;Yes;149517.71;647.0;Yes
15694209;0.0;2;Yes;139390.99;484.0;No
15673591;141252.18;4;No;128521.16;842.0;Yes
15585466;0.0;2;Yes;12186.83;552.0;No
15693088;0.0;2;Yes;34689.77;628.0;No
15750181;110112.54;2;No;81898.81;553.0;No
15728043;138503.51;2;Yes;57215.85;648.0;No
15737832;139825.56;1;No;170984.97;771.0;Yes
15730418;0.0;2;Yes;54628.11;652.0;No
15808662;0.0;2;Yes;88407.51;624.0;No
15737489;116886.59;1;No;107973.44;610.0;No
15594502;109093.41;2;Yes;1775.52;655.0;No
15726747;138082.16;1;No;166677.54;714.0;No
15770567;123502.53;1;Yes;69826.8;557.0;No
15746995;138166.3;1;Yes;12920.43;724.0;No
15602845;152102.18;2;Yes;181879.56;466.0;No
15742229;127450.14;1;No;67552.71;583.0;No
15783305;98752.51;1;Yes;145560.38;593.0;No
15695492;156569.43;1;Yes;180598.66;439.0;No
15679622;0.0;1;Yes;22499.29;602.0;No
15781530;0.0;2;Yes;155782.89;690.0;No
15666884;82161.7;2;Yes;187776.49;508.0;No
15614716;196853.62;1;Yes;132770.11;515.0;No
15738546;0.0;2;No;147606.71;530.0;No
15679668;115378.94;1;No;162087.82;850.0;No
15734714;79715.36;1;Yes;82252.28;559.0;No
15687658;65971.61;2;Yes;14608.0;;Yes
15719940;115280.49;2;No;12628.61;628.0;Yes
15793901;0.0;2;No;125244.18;639.0;No
15701932;140900.97;1;Yes;67288.89;586.0;No
15721469;170295.04;2;No;164741.81;492.0;No
15618950;96659.64;2;Yes;138775.69;644.0;No
15644212;0.0;2;Yes;119419.37;644.0;No
15703292;86270.93;2;Yes;90177.3;573.0;No
15809137;0.0;1;No;198376.02;453.0;Yes
15590337;123192.12;1;Yes;56971.41;659.0;Yes
15655794;0.0;2;Yes;145937.99;620.0;No
15628963;141859.12;2;Yes;111249.62;601.0;No
15620341;160838.13;2;Yes;196261.64;500.0;No
15641416;94867.18;2;Yes;157527.6;732.0;Yes
15573730;126704.49;2;Yes;41682.3;586.0;No
15605425;127536.44;1;Yes;108398.63;;No
15669060;0.0;2;Yes;123583.85;662.0;No
15730673;122265.24;1;Yes;138552.74;567.0;No
15763798;140007.19;1;No;31714.08;680.0;No
15785654;114422.85;2;Yes;104678.78;727.0;Yes
15572762;102278.79;2;Yes;89822.48;410.0;No
15769051;0.0;1;No;192841.13;503.0;No
15802466;0.0;2;Yes;80619.17;534.0;No
15578722;0.0;2;Yes;196112.45;689.0;No
15740458;135095.47;1;Yes;143859.66;703.0;No
15774098;125385.49;2;No;52044.66;701.0;No
15798964;35016.6;1;Yes;53667.08;714.0;No
15785339;117565.03;2;No;82559.77;640.0;No
15767594;0.0;2;Yes;187900.12;533.0;No
15575417;143452.74;2;Yes;17294.12;849.0;No
15633233;100374.58;1;Yes;118490.8;500.0;Yes
15657284;106901.94;1;Yes;2079.2;674.0;Yes
15596493;0.0;2;Yes;177624.01;687.0;No
15812766;156111.08;1;No;190889.13;490.0;No
15786617;133658.24;1;Yes;70209.83;485.0;No
15672983;87099.85;2;Yes;149550.95;678.0;No
15594878;28082.95;1;Yes;69586.27;661.0;Yes
15794278;151858.98;1;Yes;72814.31;816.0;No
15585888;0.0;1;No;30730.95;553.0;Yes
15704144;127154.14;2;No;105383.49;812.0;No
15648989;126872.6;1;Yes;197266.58;850.0;No
15735849;165947.99;2;No;168834.38;617.0;No
15724623;113034.22;1;Yes;162503.48;704.0;Yes
15798470;75990.97;1;Yes;158323.81;764.0;Yes
15787071;0.0;2;No;191599.67;650.0;No
15664849;65269.23;1;No;189988.65;573.0;Yes
15658195;118838.75;1;Yes;52820.13;653.0;No
15775809;98723.67;1;No;151146.67;677.0;No
15683471;0.0;2;No;81617.4;691.0;No
15707596;114888.74;2;Yes;66732.63;546.0;Yes
15744041;140356.7;1;Yes;117144.15;780.0;No
15710161;0.0;2;Yes;171706.66;850.0;No
15698791;146758.24;1;Yes;48466.89;679.0;No
15634295;96473.59;1;No;5962.3;470.0;No
15621432;0.0;2;No;186826.22;630.0;No
15600392;123845.36;2;No;170454.93;735.0;Yes
15684419;0.0;3;Yes;71738.56;709.0;No
15639278;145387.32;2;Yes;169963.2;580.0;Yes
15591942;0.0;2;Yes;3729.89;611.0;No
15664204;0.0;2;Yes;18255.51;706.0;No
15627042;0.0;2;Yes;93122.41;555.0;No
15764294;98899.91;1;Yes;47832.82;759.0;No
15626491;57327.04;1;No;47349.0;655.0;No
15572360;57657.49;1;No;79240.9;683.0;No
15668323;143443.61;1;Yes;196622.28;678.0;Yes
15656029;0.0;2;No;22030.72;609.0;No
15773273;118866.36;1;Yes;163317.5;730.0;No
15617877;0.0;2;Yes;81140.09;607.0;No
15649618;167395.6;2;No;139537.43;799.0;No
15795129;0.0;2;Yes;136827.96;799.0;No
15777599;141806.0;2;Yes;183494.87;746.0;No
15726796;111501.66;1;Yes;119333.38;844.0;No
15679663;0.0;2;Yes;136675.22;488.0;No
15732704;148042.97;2;Yes;52341.15;582.0;No
15591047;157296.02;2;No;147278.43;519.0;Yes
15617538;0.0;2;No;45038.74;834.0;No
15804295;100254.76;2;Yes;12706.67;485.0;No
15779809;87471.63;1;No;188593.98;655.0;No
15811565;63488.7;1;No;28640.92;705.0;Yes
15628600;141069.18;3;Yes;194257.11;807.0;No
15654772;89799.46;2;No;13783.77;640.0;Yes
15650313;129472.33;1;Yes;85179.48;632.0;No
15815131;115617.24;1;Yes;71519.4;617.0;No
